rho1	rho2	rho3	rho4	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	culture_group
0.1	0.6	0.1	0.2	177.12	6.48831819341335	8.7	4.488421842050606	8.7	0.04283917477273381	1.9998963513627428	1.5796085122957941	0.6121810849588085	1.0190786914103571	0.05434782608695652	0.05434782608695652	184.0	184.0	240
0.1	0.6	0.1	0.2	184.59	7.618618230958432	9.3	5.290564359020113	9.3	0.04695798158888615	2.328053871938318	1.3330586026393412	0.6298065311490071	0.9623057551576268	0.056179775280898875	0.0	178.0	0.0	240
0.1	0.6	0.1	0.2	185.36	6.152041893776617	9.0	5.021110835998407	9.0	0.04382676495113833	1.130931057778211	1.46549533893247	0.49784145502478355	0.9984779795100448	0.05235602094240838	0.05181347150259067	191.0	193.0	240
0.1	0.6	0.1	0.2	183.37	5.682622017847916	9.3	4.688367335122618	9.3	0.0472519896042286	0.9942546827252989	1.4410068449145033	0.614822098378947	1.0302350971188696	0.05319148936170213	0.0	188.0	0.0	240
0.1	0.6	0.1	0.2	186.45	5.77841132706322	9.0	4.238801236414934	8.1	0.043645037839147145	1.5396100906482855	1.371151497874837	0.5796720817532625	0.937270807864848	0.053763440860215055	0.053763440860215055	186.0	186.0	240
0.1	0.6	0.1	0.2	189.57	6.060075677647373	9.3	5.375565264403711	9.3	0.04582876303628042	0.684510413243662	1.7104405548911443	0.6346110496101514	0.9481331728990037	0.0546448087431694	0.0546448087431694	183.0	183.0	240
0.1	0.6	0.1	0.2	144.89	5.6271060471861505	8.9	4.806537991368457	8.9	0.05502464545569698	0.8205680558176931	1.306812548196371	0.6573601081004316	0.9496720839930463	0.07092198581560284	0.06993006993006994	141.0	143.0	240
0.1	0.6	0.1	0.2	144.86	5.24343324735183	8.7	4.237069304334972	8.7	0.05243463195365416	1.0063639430168587	1.3345296647970906	0.45717638050049225	0.7888338435528481	0.0	0.0	0.0	0.0	240
0.1	0.7	0.1	0.1	245.33	5.5921489104627575	8.8	4.856522756123745	8.8	0.031693104164352996	0.7356261543390137	1.4376511616380965	0.4015376726901645	0.903248720802659	0.03968253968253968	0.04	252.0	250.0	250
0.1	0.7	0.1	0.1	262.83	5.793602121760946	9.0	4.5327831883534335	9.0	0.03094078209673805	1.2608189334075117	1.3719465086572726	0.5051136347113095	0.869089911099808	0.03787878787878788	0.03802281368821293	264.0	263.0	250
0.1	0.7	0.1	0.1	257.94	6.585983105290291	9.1	4.418367791008313	8.77	0.032212922131707546	2.1676153142819765	1.3455771153465883	0.45611354878243376	0.8961315719128041	0.039525691699604744	0.0392156862745098	253.0	255.0	250
0.1	0.7	0.1	0.1	264.02	6.355034341672365	9.0	4.499250016609052	9.0	0.030791732325972033	1.855784325063311	1.5671903936159097	0.5488664393373159	0.9838713314061791	0.03759398496240601	0.03731343283582089	266.0	268.0	250
0.1	0.7	0.1	0.1	246.89	5.9104266363484586	9.0	4.936616835842403	9.0	0.032951748725833147	0.9738098005060575	1.4694792096115692	0.5411467490201772	0.8846024099341558	0.0411522633744856	0.04081632653061224	243.0	245.0	250
0.1	0.7	0.1	0.1	226.21	6.010181676240225	9.0	5.221854633469005	9.0	0.036029748802327365	0.7883270427712165	1.3858842750047367	0.6110265841565756	0.9102955189300124	0.045662100456621	0.045662100456621	219.0	219.0	250
0.1	0.7	0.1	0.1	248.01	5.695504473564098	9.0	5.0616689895860825	9.0	0.0327934891073776	0.6338354839780146	1.2678411411538777	0.5332615130411262	0.9307851535303305	0.04032258064516129	0.04065040650406504	248.0	246.0	250
0.1	0.7	0.1	0.1	270.21	5.6352845186982155	9.2	4.86748333895557	9.2	0.03146994050248921	0.7678011797426426	1.2722546840245972	0.5097979653521674	0.9157926890861898	0.038314176245210725	0.03802281368821293	261.0	263.0	250
0.1	0.7	0.1	0.1	242.94	5.582043248280795	8.7	4.1770223576880525	8.7	0.031244026313053702	1.4050208905927437	1.5151490553762526	0.5705530849767927	0.9314972657075354	0.0398406374501992	0.03968253968253968	251.0	252.0	250
0.1	0.7	0.1	0.1	249.12	5.701030387805483	9.2	4.776370960254486	9.2	0.034092756189347956	0.9246594275509963	1.5510836183328576	0.5996922193866314	0.9926048791698809	0.041666666666666664	0.04132231404958678	240.0	242.0	250
0.2	0.1	0.1	0.6	1.46	0.8689999999999999	1.2	0.7836666666666667	0.86	0.6484999999999996	0.08533333333333332	0.6292343945806133	0.5875167064267979	0.6086433769354018	0.808539954342312	0.0	2.0	1.0	260
0.2	0.1	0.1	0.6	0.77	0.6883333333333332	0.7	0.61	0.61	0.5766666666666667	0.07833333333333334	0.527427116125744	0.5126906747778679	0.520153320946896	0.0	0.0	0.0	0.0	260
0.2	0.1	0.1	0.6	5.93	1.4577486679986682	4.09	1.1369425019425021	2.21	0.7416876179376182	0.32080616605616596	0.9567683613723037	0.7860592591210035	0.8688217116032818	0.0	0.0	9.0	7.0	260
0.2	0.1	0.1	0.6	2.29	1.0740595238095236	1.7	0.9554404761904763	1.16	0.7624047619047619	0.11861904761904761	0.8033742151105453	0.709124095324778	0.7562146646178795	0.0	0.0	3.0	3.0	260
0.2	0.1	0.1	0.6	1.62	0.9593333333333333	1.27	0.7741666666666666	0.8	0.644	0.18516666666666665	0.7121151530385338	0.6395481120976731	0.6729505374941656	0.0	0.0	0.0	0.0	260
0.2	0.1	0.1	0.6	2.45	1.131095238095238	1.6	0.9028412698412699	1.17	0.6312936507936509	0.22825396825396824	0.699202876538572	0.6171269487602632	0.6591573613996436	0.0	0.0	2.0	4.0	260
0.2	0.1	0.1	0.6	1.48	0.9456666666666667	1.1	0.7718333333333334	0.84	0.617	0.17383333333333334	0.7092309647064714	0.6706492443016119	0.6908950758857366	0.0	0.0	1.0	1.0	260
0.2	0.1	0.1	0.6	1.71	0.9132142857142855	1.3	0.8171904761904765	1.01	0.6211190476190476	0.09602380952380951	0.6629174927877994	0.6121826116181269	0.6390968944252772	0.5	0.5	2.0	2.0	260
0.2	0.1	0.1	0.6	1.05	0.7716666666666666	0.86	0.6833333333333332	0.69	0.6108333333333333	0.08833333333333333	0.6154701058035578	0.5883478635461329	0.6019536502533668	0.0	0.0	1.0	1.0	260
0.2	0.1	0.1	0.6	1.22	0.8633333333333334	1.08	0.7775	0.8	0.6933333333333331	0.08583333333333332	0.6594872220260588	0.6328881892546345	0.6458850407619553	0.0	0.0	1.0	1.0	260
0.2	0.1	0.2	0.5	18.91	2.1909422462903754	9.03	1.3605911792773415	3.39	0.48721334329099486	0.8303510670130337	1.03180676854221	0.7284941644678669	0.8714614677754379	0.2	0.29411764705882354	15.0	17.0	270
0.2	0.1	0.2	0.5	4.88	1.7477383727383724	3.2	0.9833034743034742	1.31	0.6367620712620713	0.7644348984348984	0.886599328017089	0.6896426894430406	0.7852708636904494	0.2857142857142857	0.35714285714285715	14.0	14.0	270
0.2	0.1	0.2	0.5	5.17	1.4910195915195914	3.92	1.02866230991231	1.34	0.7454683094683091	0.46235728160728146	0.8363876673097579	0.7058116652983256	0.775755779859329	0.2	0.25	10.0	8.0	270
0.2	0.1	0.2	0.5	6.87	1.9186573981573987	3.78	1.1538250360750357	1.78	0.6371680264180264	0.764832362082362	1.115023636399973	0.6779071511441629	0.8523296429039897	0.5	0.0	2.0	0.0	270
0.2	0.1	0.2	0.5	5.6	1.4766085858585865	3.67	1.1196179653679659	1.48	0.731960678210678	0.35699062049062036	0.9648639764656372	0.8128080579145494	0.8812797260788965	0.0	0.3333333333333333	3.0	3.0	270
0.2	0.1	0.2	0.5	9.13	2.7614279290970463	4.44	1.6841463373228072	3.34	0.697802831155772	1.0772815917742387	1.1195636758084684	0.7263331585412807	0.9169473499694344	0.5454545454545454	0.5454545454545454	11.0	11.0	270
0.2	0.1	0.2	0.5	1.58	0.9196666666666665	1.2	0.7608333333333335	0.82	0.6231666666666666	0.15883333333333335	0.6434258861566617	0.5936074259480577	0.6178252062966124	0.0	0.0	1.0	1.0	270
0.2	0.1	0.2	0.5	1.68	1.5025	1.04	0.9408333333333334	1.0	0.6494999999999999	0.5616666666666666	0.785752022514602	0.7223885777530732	0.7555524084323053	0.0	0.3333333333333333	1.0	3.0	270
0.2	0.1	0.2	0.5	5.32	1.1730562405430829	2.59	0.8777378976802352	1.22	0.5263304678637497	0.29531834286284764	0.7562269640643108	0.6461703437165849	0.703329805050378	0.7181072391367173	0.0	2.0	0.0	270
0.2	0.1	0.2	0.5	17.33	1.980133851793801	8.77	1.162286270580574	2.08	0.4863985360857414	0.8178475812132256	1.0178240250802404	0.631952672153967	0.8191441449399409	0.5882352941176471	0.5882352941176471	17.0	17.0	270
0.2	0.1	0.3	0.4	25.52	5.037632231971768	8.48	2.556424906466042	5.94	0.3562355113895999	2.481207325505727	1.566001542343733	0.6721613528365654	1.0231707530878713	0.3125	0.3125	32.0	32.0	280
0.2	0.1	0.3	0.4	26.0	2.873431802967872	7.89	1.4360561825913254	3.2	0.2475992335132695	1.4373756203765446	0.9314598362081259	0.46961643962736443	0.7086587990317521	0.29411764705882354	0.2777777777777778	34.0	36.0	280
0.2	0.1	0.3	0.4	25.23	3.1847990554471726	8.4	1.8463659008966886	4.87	0.3226288548545678	1.3384331545504837	1.0480415116256145	0.6056464635319561	0.8068489411163402	0.35714285714285715	0.35714285714285715	28.0	28.0	280
0.2	0.1	0.3	0.4	38.68	3.9784475706278717	8.87	1.6238117555852927	4.9	0.2066454700759782	2.3546358150425792	1.090622294625028	0.57328158260224	0.8157103095249887	0.2564102564102564	0.2564102564102564	39.0	39.0	280
0.2	0.1	0.3	0.4	28.16	6.164710963877026	8.89	2.682617930911574	7.18	0.32893193070231275	3.482093032965452	1.382074886821039	0.729097567776089	0.9604456472902457	0.3333333333333333	0.3333333333333333	30.0	30.0	280
0.2	0.1	0.3	0.4	30.16	3.9546114502620435	8.67	2.0935280996234567	6.77	0.2700514149061341	1.8610833506385867	1.323272262626264	0.6067501869730674	0.8340344836147158	0.3448275862068966	0.3225806451612903	29.0	31.0	280
0.2	0.1	0.3	0.4	33.85	4.14556651214971	8.4	1.8870534748688366	4.68	0.219786504116985	2.2585130372808733	1.0032688829265484	0.526593706582673	0.774137496629847	0.2702702702702703	0.2702702702702703	37.0	37.0	280
0.2	0.1	0.3	0.4	30.63	3.8629193641441923	8.64	1.7332793305857916	5.12	0.25096241260747254	2.1296400335584003	1.1870929789549145	0.6098301499774654	0.8015390946180116	0.3125	0.0	32.0	0.0	280
0.2	0.1	0.3	0.4	46.15	6.0372662020690875	8.84	2.1771367768555363	5.55	0.180943145088686	3.860129425213552	1.2143210020227193	0.5663172316652697	0.8404906481568807	0.24390243902439024	0.23255813953488372	41.0	43.0	280
0.2	0.1	0.3	0.4	36.07	6.325766710298877	8.4	3.040091611241688	8.31	0.21716102553751998	3.2856750990571864	1.3189121121379117	0.4612448983890338	0.8745738350184515	0.24390243902439024	0.25	41.0	40.0	280
0.2	0.1	0.4	0.3	53.75	5.855243517137464	7.7	2.4719552524939106	6.51	0.11065464407301094	3.383288264643552	1.2733685161108528	0.4172106315341611	0.7763650415938489	0.0	0.16129032258064516	0.0	62.0	290
0.2	0.1	0.4	0.3	51.58	4.554753516688588	8.2	1.7279742865158756	4.01	0.13063794729387734	2.8267792301727144	1.1563270419926206	0.4553386755399014	0.7915011190539648	0.17857142857142858	0.1724137931034483	56.0	58.0	290
0.2	0.1	0.4	0.3	60.06	5.082081967348016	8.1	2.075363003248566	4.86	0.10975870927467586	3.0067189640994507	1.1327523210336614	0.45567975974082064	0.804908777098645	0.14492753623188406	0.14705882352941177	69.0	68.0	290
0.2	0.1	0.4	0.3	43.94	5.05817274949309	8.75	2.234750362709693	6.41	0.17980719182407306	2.8234223867834	1.2001142589236464	0.4257423194524502	0.8433479962227272	0.21739130434782608	0.20833333333333334	46.0	48.0	290
0.2	0.1	0.4	0.3	60.19	4.335200348913376	8.56	1.7306286141020604	5.16	0.12306042070797213	2.6045717348113158	1.2782233218540981	0.448992334203176	0.8090510933223827	0.14705882352941177	0.15151515151515152	68.0	66.0	290
0.2	0.1	0.4	0.3	59.29	5.112744802291247	8.4	1.7202652261065818	4.05	0.11944794658404558	3.392479576184667	1.3573281850590941	0.4987846004236847	0.8564275739849401	0.16129032258064516	0.15625	62.0	64.0	290
0.2	0.1	0.4	0.3	42.6	5.675292689646069	8.38	2.2640211612565992	5.24	0.16619411126920167	3.4112715283894657	1.3744855676071464	0.4068115650918551	0.788749820740877	0.18867924528301888	0.18867924528301888	53.0	53.0	290
0.2	0.1	0.4	0.3	58.7	4.6552436457017485	7.5	1.681839004713173	3.75	0.09590604056158371	2.973404640988575	1.2029195609731154	0.43790710934345817	0.7843895459206823	0.136986301369863	0.13333333333333333	73.0	75.0	290
0.2	0.1	0.4	0.3	58.92	7.091618749828913	8.7	2.0116905096212787	5.6	0.12937723888567293	5.079928240207638	1.385250474426605	0.510345930115363	0.8441149144672891	0.0	0.0	0.0	0.0	290
0.2	0.1	0.4	0.3	43.14	3.952388610481356	7.7	1.3514039646133915	2.85	0.13798427058625692	2.6009846458679657	1.2485984994906483	0.5156226885709638	0.783503437699673	0.18181818181818182	0.0	55.0	0.0	290
0.2	0.1	0.5	0.2	90.98	5.830518105081328	8.4	1.8229131165419343	5.04	0.07771292145896734	4.007604988539395	1.23059754469758	0.36674718052562866	0.8387703875414553	0.10101010101010101	0.09900990099009901	99.0	101.0	300
0.2	0.1	0.5	0.2	69.68	4.452074116362832	8.08	1.6923090028560055	4.69	0.09465364262111191	2.759765113506827	1.1635096306858315	0.4953052146894333	0.806663193897101	0.0	0.0	0.0	0.0	300
0.2	0.1	0.5	0.2	82.74	6.39831592486883	8.0	2.3195126851708343	5.1	0.07769390891759742	4.078803239697993	1.1055147863803791	0.34552849516797707	0.7354358862423714	0.10309278350515463	0.10752688172043011	97.0	93.0	300
0.2	0.1	0.5	0.2	81.39	6.275966265333162	8.47	2.0495473538204547	5.79	0.08872547897559759	4.226418911512706	1.16698180701973	0.38402701298470726	0.8618441246018422	0.1111111111111111	0.10869565217391304	90.0	92.0	300
0.2	0.1	0.5	0.2	84.67	7.218360620741898	8.4	1.9930400738428224	5.86	0.08353956296978218	5.225320546899075	1.358196157651657	0.38138031616599405	0.7670732298679778	0.10869565217391304	0.10869565217391304	92.0	92.0	300
0.2	0.1	0.5	0.2	77.23	4.9514918398995285	7.7	1.8130537935748905	4.61	0.07683106323427374	3.138438046324639	1.211110806593071	0.14469846609534623	0.7442726325298785	0.10416666666666667	0.10204081632653061	96.0	98.0	300
0.2	0.1	0.5	0.2	92.15	6.348147671997777	8.6	2.338624985838002	6.02	0.08052991281676565	4.009522686159777	1.3012872343897643	0.3651701781073939	0.7425161081828459	0.0	0.10204081632653061	0.0	98.0	300
0.2	0.1	0.5	0.2	85.07	6.514773516696793	8.6	2.0145296350059025	5.16	0.08716092185748893	4.500243881690891	1.2735941441304122	0.5047661110538956	0.8726871357134697	0.11494252873563218	0.11235955056179775	87.0	89.0	300
0.2	0.1	0.5	0.2	67.96	4.84542014221953	7.6	1.728086604975686	4.56	0.0853214045122459	3.1173335372438435	1.1805482162389276	0.25822199007752566	0.7667531706668381	0.12658227848101267	0.1282051282051282	79.0	78.0	300
0.2	0.1	0.5	0.2	62.04	4.883897219053083	8.14	1.5950958914442475	4.1	0.10787273303544723	3.2888013276088377	1.0693916637509162	0.5220387271296254	0.771341323167512	0.12987012987012986	0.13513513513513514	77.0	74.0	300
0.2	0.1	0.6	0.1	120.69	6.380363752192932	7.7	1.6083792658803724	4.42	0.049279112226137414	4.77198448631256	1.1316044810899424	0.4099622826859124	0.7662513536363478	0.0	0.0	0.0	0.0	310
0.2	0.1	0.6	0.1	116.73	5.700028648993023	8.4	2.023272646475	5.04	0.060615111429152144	3.676756002518024	1.100214190400282	0.5578680650311979	0.8027994072457392	0.07633587786259542	0.07518796992481203	131.0	133.0	310
0.2	0.1	0.6	0.1	95.37	5.49831523585396	7.8	1.8444466169817975	5.46	0.06391648928775248	3.6538686188721634	1.1652659367909384	-0.004000737061575879	0.7205873624392131	-0.005129150078943434	-0.005129150078943434	112.0	114.0	310
0.2	0.1	0.6	0.1	121.0	5.531211820700358	8.6	2.3028384029498006	6.02	0.06130830280970221	3.2283734177505568	1.162228352813061	0.44055056815051347	0.7942396903222253	0.07462686567164178	0.07352941176470588	134.0	136.0	310
0.2	0.1	0.6	0.1	95.15	6.299967247022779	8.0	1.7086769347827422	7.2	0.06751622186696174	4.591290312240036	1.4058353272041821	0.4192833426628815	0.7635285502715579	0.08849557522123894	0.08695652173913043	113.0	115.0	310
0.2	0.1	0.6	0.1	131.18	7.518495114594384	8.7	1.9734751572758529	4.57	0.05805580626697987	5.545019957318534	1.5125339261173816	0.48890137095839953	0.8670699068539314	0.07462686567164178	0.0	134.0	0.0	310
0.2	0.1	0.6	0.1	125.3	6.668498468746461	8.1	1.9619978199580936	5.53	0.052432342568275676	4.706500648788365	1.1422661755002677	0.47521192087551484	0.7720750985810885	0.06896551724137931	0.06802721088435375	145.0	147.0	310
0.2	0.1	0.6	0.1	128.98	5.526267342642906	8.1	1.8704239448073827	4.86	0.05132797389934967	3.655843397835526	1.1795802637219601	0.18070113988635303	0.7404483257604687	0.07575757575757576	0.07462686567164178	132.0	134.0	310
0.2	0.1	0.6	0.1	102.12	4.958187672634864	7.4	1.8004745224340315	4.03	0.0539005245724838	3.1577131502008338	1.1383716587141601	0.30953288266311163	0.7133606132656819	0.08	0.07874015748031496	125.0	127.0	310
0.2	0.1	0.6	0.1	110.49	5.522844798339464	8.0	2.021810088518695	6.28	0.058336372275032744	3.5010347098207677	1.0529222028989151	0.26333449780006796	0.712195785793238	0.07874015748031496	0.07751937984496124	127.0	129.0	310
0.2	0.2	0.1	0.5	3.1	1.2834444444444444	2.02	0.9855714285714285	1.42	0.6163293650793648	0.2978730158730159	0.7942595529495557	0.6093722581993082	0.7039616286311677	0.0	0.0	0.0	0.0	320
0.2	0.2	0.1	0.5	6.51	3.233313439269708	3.5	2.4208115077217243	4.4	0.9908083638068156	0.8125019315479841	0.9054595311789306	0.6721128411561326	0.8007973272651258	0.47619047619047616	0.5263157894736842	21.0	19.0	320
0.2	0.2	0.1	0.5	17.12	3.630178913063201	7.57	2.7157157221863106	5.93	0.5452662817488672	0.9144631908768907	1.2127440995131107	0.70591773796804	0.9240343998660769	0.5263157894736842	0.5263157894736842	19.0	19.0	320
0.2	0.2	0.1	0.5	1.33	0.8294999999999999	1.07	0.726	0.79	0.5963333333333334	0.10350000000000001	0.5834022021881986	0.5402058458120849	0.5627781170316302	0.0	0.0	0.0	0.0	320
0.2	0.2	0.1	0.5	7.54	1.985227078477077	4.39	1.4765745643245651	2.56	0.6542332112332112	0.5086525141525142	0.9391201688534925	0.6945462376700041	0.8275004947087484	0.8071195386715181	0.8071195386715181	6.0	6.0	320
0.2	0.2	0.1	0.5	7.08	1.4667105949605947	4.46	1.2122637640137635	2.05	0.6750619103119101	0.25444683094683085	0.9091078945403942	0.6816696761001326	0.7979297900776721	0.0	0.0	0.0	0.0	320
0.2	0.2	0.1	0.5	10.75	2.7052491821903595	5.48	2.202116823535941	4.95	0.7197860701390111	0.5031323586544175	1.0418856845438698	0.7638895731521371	0.9017380704520597	0.1111111111111111	0.125	9.0	8.0	320
0.2	0.2	0.1	0.5	0.96	0.7716666666666667	0.89	0.7183333333333334	0.77	0.6766666666666667	0.05333333333333334	0.5782175201297242	0.548613475721382	0.5638380282591003	0.9099954070354671	0.0	2.0	1.0	320
0.2	0.2	0.1	0.5	8.27	2.1997060717060726	5.12	1.661926351426351	3.19	0.7439297369297369	0.5377797202797203	1.1998704397945668	0.830360617148878	0.9720810017062838	0.0	0.3333333333333333	1.0	3.0	320
0.2	0.2	0.1	0.5	13.18	2.5729384946838514	5.3	1.8050987052163523	3.63	0.5223737198044475	0.7678397894674986	1.0554051144076484	0.7196367601773801	0.8826013943303093	0.3333333333333333	0.5	6.0	6.0	320
0.2	0.2	0.2	0.4	37.55	4.861179755455401	8.9	2.8980910966121227	6.78	0.2214617037782311	1.9630886588432768	1.0912074614441822	0.43429823266213236	0.8158876323113481	0.2564102564102564	0.24390243902439024	39.0	41.0	330
0.2	0.2	0.2	0.4	56.8	6.000745203607348	7.64	2.485911471309878	6.79	0.10442085414036224	3.514833732297471	1.1660232197257092	0.4096785016793006	0.7643416670865518	0.0	0.1388888888888889	0.0	72.0	330
0.2	0.2	0.2	0.4	31.7	4.987914080426321	8.28	2.984023247565223	7.42	0.2562893142966548	2.0038908328610963	1.1356054219870193	0.5484132360825295	0.7629185216627705	0.2702702702702703	0.2702702702702703	37.0	37.0	330
0.2	0.2	0.2	0.4	29.66	4.390566597886067	8.08	2.6498472687074908	7.59	0.22261309395955547	1.7407193291785763	1.191397086665513	0.5447781202953713	0.8066744695293231	0.2564102564102564	0.24390243902439024	39.0	41.0	330
0.2	0.2	0.2	0.4	34.63	4.455086883800249	8.1	2.238026589802119	5.67	0.1898078471159284	2.2170602939981308	0.9556712806615338	0.5267988331963462	0.7589589514445291	0.25	0.0	40.0	0.0	330
0.2	0.2	0.2	0.4	31.04	2.973050109751014	8.13	2.005219156771906	5.29	0.22385224574597007	0.9678309529791079	1.0774741434859967	0.5198455319192695	0.8027964644594172	0.3125	0.3125	32.0	32.0	330
0.2	0.2	0.2	0.4	25.22	3.1640875942876208	8.71	2.026584600032696	5.05	0.33685056881283393	1.1375029942549237	1.1200373969740314	0.6985727200871286	0.8716565067429236	0.36363636363636365	0.375	22.0	24.0	330
0.2	0.2	0.2	0.4	45.75	5.409321386762802	9.1	2.945689044421038	7.48	0.18145766700714897	2.463632342341761	1.2629750035415654	0.5355749739324392	0.90970033443237	0.18867924528301888	0.18867924528301888	53.0	53.0	330
0.2	0.2	0.2	0.4	44.99	8.245378113748133	8.87	4.363926780191185	8.65	0.22011025952169797	3.8814513335569463	1.6548506605224675	0.7085116015041454	1.0657066993723086	0.2564102564102564	0.2564102564102564	39.0	39.0	330
0.2	0.2	0.2	0.4	30.94	5.764951670228144	9.18	2.7064966132011	5.68	0.2760384937400048	3.058455057027046	1.5774570348719807	0.672091011855581	0.9207431829293506	0.2777777777777778	0.2777777777777778	36.0	36.0	330
0.2	0.2	0.3	0.3	71.46	6.549531815409454	7.9	2.8568091082545353	7.11	0.08777043724619515	3.6927227071549185	1.3536143321521314	0.5253087917484518	0.8713984691913289	0.0	0.12048192771084337	0.0	83.0	340
0.2	0.2	0.3	0.3	50.48	4.785736668353847	8.89	2.09360968424605	6.41	0.1586889560824876	2.692126984107795	1.2547562752800443	0.6144455813505126	0.8811090659859795	0.1724137931034483	0.1724137931034483	58.0	58.0	340
0.2	0.2	0.3	0.3	65.21	7.340757489695205	8.0	3.8424819138057775	8.0	0.09846999488350786	3.4982755758894273	1.233278186867932	0.4074951161621627	0.808123912926189	0.1282051282051282	0.0	78.0	0.0	340
0.2	0.2	0.3	0.3	72.06	6.257822521663083	8.6	3.181395654480178	8.6	0.1028166459698549	3.076426867182905	1.2365237969755984	0.5641364680185412	0.8608514906459416	0.12987012987012986	0.12987012987012986	77.0	77.0	340
0.2	0.2	0.3	0.3	74.39	5.242203519847612	8.2	3.268471932675824	6.72	0.0951720651228586	1.9737315871717898	1.0864553946499698	0.5196377276821523	0.803898018567478	0.12195121951219512	0.12345679012345678	82.0	81.0	340
0.2	0.2	0.3	0.3	87.43	6.692753587376333	8.0	3.9743574447072145	7.2	0.07338699054596755	2.7183961426691168	1.367359024977104	0.38869915397196275	0.8143143024766206	0.10101010101010101	0.0	99.0	0.0	340
0.2	0.2	0.3	0.3	76.72	6.2332101272815725	8.7	2.6953137280759853	5.77	0.09890250270870972	3.5378963992055876	1.388526574846492	0.5805644085433453	0.897424930184425	0.11764705882352941	0.11764705882352941	85.0	85.0	340
0.2	0.2	0.3	0.3	96.59	6.309398299349852	8.2	2.9301830184698185	8.2	0.06968637524321097	3.3792152808800324	1.090889951916178	0.3945161562226207	0.7447182356277774	0.09259259259259259	0.09090909090909091	108.0	110.0	340
0.2	0.2	0.3	0.3	73.55	7.0841570005198875	8.73	2.9639911790654043	6.95	0.10579914031736685	4.120165821454488	1.4941758327246246	0.33687049990458395	0.9331013510750843	0.1388888888888889	0.1388888888888889	72.0	72.0	340
0.2	0.2	0.3	0.3	57.68	5.479076513836422	8.6	2.959818830826543	8.44	0.1283018899421185	2.519257683009883	1.1970827939615272	0.2799611260609771	0.8009282769399865	0.14705882352941177	0.14925373134328357	68.0	67.0	340
0.2	0.2	0.4	0.2	122.01	6.0309852920477125	7.9	3.0556076005736887	7.11	0.051421437785397935	2.9753776914740264	1.2136531680241298	0.3917020062749604	0.7503141409279863	0.07246376811594203	0.07246376811594203	138.0	138.0	350
0.2	0.2	0.4	0.2	117.86	7.060269259342357	8.8	3.0774847542791703	8.0	0.06603790835546637	3.982784505063187	1.3196034910347847	0.2650351717533295	0.8704971661190344	0.08	0.07874015748031496	125.0	127.0	350
0.2	0.2	0.4	0.2	107.47	5.690200897772436	7.7	2.3735195068108665	6.93	0.05525320308723666	3.3166813909615707	1.2816751563699316	0.43980894864980125	0.7404702864166823	0.07692307692307693	0.07633587786259542	130.0	131.0	350
0.2	0.2	0.4	0.2	119.69	6.229574794442901	8.3	2.6386897937410385	6.31	0.057733413153736174	3.5908850007018622	1.1677231894939446	0.4934300207613125	0.851999312488412	0.07633587786259542	0.0	131.0	0.0	350
0.2	0.2	0.4	0.2	118.79	6.712771518787279	8.1	2.4653959766963602	7.1	0.05541311481886787	4.247375542090917	1.4292627140030805	0.0887245958363743	0.7940360532431027	0.07633587786259542	0.0	131.0	0.0	350
0.2	0.2	0.4	0.2	110.37	5.7686432251659925	8.0	2.7234567524705398	6.45	0.0582522002259421	3.0451864726954527	1.252524232345894	0.4491929935194945	0.7676148346672143	0.08130081300813008	0.08264462809917356	123.0	121.0	350
0.2	0.2	0.4	0.2	100.62	6.840804767231249	8.2	2.942976055861187	6.56	0.06720278246363294	3.8978287113700634	1.19161487654019	0.37057023075776946	0.7831085679488582	0.08771929824561403	0.08620689655172414	114.0	116.0	350
0.2	0.2	0.4	0.2	109.81	7.440987129067025	8.0	2.707353813567563	7.2	0.05841251245683368	4.733633315499463	1.1910755055042683	0.44160395521804346	0.8172410092152849	0.07462686567164178	0.07575757575757576	134.0	132.0	350
0.2	0.2	0.4	0.2	124.37	7.003120264762637	8.5	3.3295348395781317	7.65	0.058242340409058097	3.6735854251845037	1.250509970621196	0.510608958873231	0.8627897857418386	0.0	0.07575757575757576	0.0	132.0	350
0.2	0.2	0.4	0.2	112.3	5.45250864203359	7.8	2.7201996707710117	7.16	0.05429264308325888	2.732308971262579	1.230500266804453	0.25783866839271696	0.775993142604113	0.07692307692307693	0.0	130.0	0.0	350
0.2	0.2	0.5	0.1	145.12	6.038739591133158	7.6	2.2368183106847637	5.32	0.03994009897086329	3.8019212804483926	1.255450384954826	0.43012926374704663	0.7596205494414747	0.0	0.05847953216374269	0.0	171.0	360
0.2	0.2	0.5	0.1	142.53	5.811082655376906	7.7	2.0745228100007975	5.39	0.0416783239579204	3.7365598453761106	1.1538883322814204	0.41843218541766164	0.7615606560541783	0.058823529411764705	0.05813953488372093	170.0	172.0	360
0.2	0.2	0.5	0.1	128.2	5.472276373261647	7.9	2.0855059781944747	5.53	0.04873813003833919	3.386770395067174	1.1817182390005885	0.33329250707718094	0.7518488455195466	0.06493506493506493	0.0641025641025641	154.0	156.0	360
0.2	0.2	0.5	0.1	129.9	5.776338956953002	8.0	2.55906340382021	6.4	0.04941814833719275	3.217275553132792	1.077552420135035	0.40706399609656485	0.7498980745168083	0.06578947368421052	0.0	152.0	0.0	360
